comment_type,dest_lang,translation,user_id,source_lang,rule_used,comment_id,created_at,updated_at,confidence
episode,it,"Penso che i bambini (i tre grandi e anche i bambini al giorno d'oggi) chiedano molto ai loro genitori. Vogliono genitori perfetti e vita perfetta. E dai la colpa ai genitori per i problemi che stanno affrontando.
Voglio dire, andiamo, hanno fatto quello che potevano! Abbiamo visto tutti Rebecca e Jack fare del loro meglio per allevarli. Ma non è mai abbastanza, a volte dicono cose che non dovrebbero avere, lanciando loro bizze e si aspettano che capiscano cosa diavolo c'è di sbagliato nella loro vita.",21667900,en,,20200311,2020-03-18 06:42:29,2020-03-18 06:42:29,
episode,el,Lol 😂 ο πατέρας beocca έχει ανταγωνισμό 🤣,21667900,en,,20720677,2020-05-02 19:05:48,2020-05-02 19:05:48,
episode,pt,Aquele final ...,21667900,en,,20722360,2020-04-29 12:23:38,2020-04-29 12:23:38,
episode,fr,"Qui est le grain de beauté de la CIA? l'incident de la lame, ce bombardement. Dieu! Je me sens pour Brody.",21667900,en,,20749516,2020-07-12 14:25:36,2020-07-12 14:25:36,
episode,pt,"Quem é a toupeira na CIA? o incidente da lâmina, este bombardeio. Deus! Eu sinto por brody.",21667900,en,,20749516,2020-06-13 22:52:08,2020-06-13 22:52:08,
episode,ar,هزت كيندال هذا الهراء ngl. إنه بالفعل يملأ الحذاء الكبير. أعني أن تكتشف أن مضيفك المشارك لا يشارك في استضافة دقيقتين قبل الإطلاق ثم هذا العرض الهراء مع لوكاس ... لا توجد طريقة يمكن للناس أن يفعلوها بشكل أفضل ، إنها مدهشة فيما تفعله sge مع الاستشارات السياسية ولكن الرئيس التنفيذي ، إيه ...,21667900,en,,33351978,2023-05-02 10:50:55,2023-05-02 10:50:55,
episode,fr,"Kendall a secoué cette merde ngl. Il remplit en effet les gros souliers. Je veux dire pour découvrir que votre co-hôte ne co-anime pas quelques minutes avant le lancement, puis ce shitshow avec lukas ... Pas moyen que les gens pensent que shiv puisse faire mieux, elle est incroyable de ce que sge fait avec la consultation politique mais PDG, hein ...",21667900,en,,33351978,2023-05-02 14:57:18,2023-05-02 14:57:18,
episode,pt,"Kendall arrasou com essa merda ngl. Ele está realmente preenchendo os sapatos grandes. Quero descobrir que seu co-apresentador não está co-apresentando alguns minutos antes do lançamento e então aquele show de merda com lukas ... De jeito nenhum as pessoas que shiv podem fazer melhor, ela é incrível no que sge faz com consultoria política, mas CEO, eh ...",21667900,en,,33351978,2023-05-02 02:18:49,2023-05-02 02:18:49,
episode,ar,لذا الخنصر لا يستطيع الرقص. نحن نسير إلى الأمام أيها الإخوة. دعونا نرى الضوء KLR 😂😭,21667900,en,,33487496,2023-06-04 14:41:28,2023-06-04 14:41:28,
show,fr,"Avril 2019.
Êtes-vous prêt les gars?
#ForTheThrone
#L'hiver est arrivé",21667900,en,,1137028,2018-11-16 11:56:16,2018-11-16 11:56:16,
show,ar,مراجعة: GO WATCH IT في أسرع وقت ممكن. انها مذهلة جدا. تم تعيينه في عام 1950. على أساس نفس اسم الكتاب.,21667900,en,,1141019,2018-11-19 15:10:29,2018-11-19 15:10:29,
show,en,Review: GO WATCH IT ASAP. IT'S SO SO AMAZING. it was set in 1950 period. Based on same name of the book.,21667900,en,,1141019,2020-04-11 07:40:15,2020-04-11 07:40:15,
show,es,Revisar: ir a verlo lo antes posible. Es tan increíble. Fue establecido en el período de 1950. Basado en el mismo nombre del libro.,21667900,en,,1141019,2018-12-11 20:14:39,2018-12-11 20:14:39,
show,fa,نقد و بررسی: GO WATCH IT ASAP. بسیار شگفت آور است. در دوره 1950 تنظیم شده است. براساس همین نام کتاب.,21667900,en,,1141019,2020-07-27 04:12:32,2020-07-27 04:12:32,
show,fr,Review: GO WATCH IT dès que possible. C'EST TELLEMENT INCROYABLE. il a été mis en 1950 période. Basé sur le même nom du livre.,21667900,en,,1141019,2018-11-19 14:14:34,2018-11-19 14:14:34,
show,it,Recensione: VAI GUARDA AL PIÙ PRESTO. È COSÌ FANTASTICO. è stato impostato nel 1950. Basato sullo stesso nome del libro.,21667900,en,,1141019,2018-11-19 23:03:31,2018-11-19 23:03:31,
show,pl,Recenzja: GO ZOBACZ IT ASAP. TO TAK TAK ZDOBYWAJĄCE. został ustanowiony w 1950 roku. Na podstawie tej samej nazwy książki.,21667900,en,,1141019,2018-11-20 04:30:22,2018-11-20 04:30:22,
show,pt,Revisão: IR ASSISTIR-O O MAIS RÁPIDO. É tão incrível. foi criado em 1950 período. Baseado no mesmo nome do livro.,21667900,en,,1141019,2018-11-19 15:37:27,2018-11-19 15:37:27,
show,zh,评论：尽快观看。太神奇了。它是在1950年设定的。基于该书的相同名称。,21667900,en,,1141019,2020-07-05 22:11:00,2020-07-05 22:11:00,
